,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,pais
150,69,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 5}, {'layer': '700mb', 'rh': 7}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 12}, {'layer': '550mb', 'rh': 9}, {'layer': '500mb', 'rh': 11}, {'layer': '450mb', 'rh': 2}, {'layer': '400mb', 'rh': 7}, {'layer': '350mb', 'rh': 9}, {'layer': '300mb', 'rh': 12}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 20, 'speed': 3}, {'layer': '900mb', 'direction': 25, 'speed': 3}, {'layer': '850mb', 'direction': 0, 'speed': 2}, {'layer': '800mb', 'direction': 320, 'speed': 2}, {'layer': '750mb', 'direction': 300, 'speed': 2}, {'layer': '700mb', 'direction': 290, 'speed': 2}, {'layer': '650mb', 'direction': 275, 'speed': 2}, {'layer': '600mb', 'direction': 270, 'speed': 2}, {'layer': '550mb', 'direction': 250, 'speed': 3}, {'layer': '500mb', 'direction': 250, 'speed': 3}, {'layer': '450mb', 'direction': 260, 'speed': 5}, {'layer': '400mb', 'direction': 260, 'speed': 5}, {'layer': '350mb', 'direction': 250, 'speed': 5}, {'layer': '300mb', 'direction': 250, 'speed': 5}, {'layer': '250mb', 'direction': 250, 'speed': 5}, {'layer': '200mb', 'direction': 250, 'speed': 5}]",23,2,10,1018,none,1,0,10,3,south africa
151,72,8,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 5}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 10}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 4}, {'layer': '300mb', 'rh': 9}, {'layer': '250mb', 'rh': 6}, {'layer': '200mb', 'rh': 13}]","[{'layer': '950mb', 'direction': 20, 'speed': 3}, {'layer': '900mb', 'direction': 40, 'speed': 3}, {'layer': '850mb', 'direction': 0, 'speed': 2}, {'layer': '800mb', 'direction': 325, 'speed': 2}, {'layer': '750mb', 'direction': 290, 'speed': 2}, {'layer': '700mb', 'direction': 275, 'speed': 2}, {'layer': '650mb', 'direction': 280, 'speed': 2}, {'layer': '600mb', 'direction': 270, 'speed': 3}, {'layer': '550mb', 'direction': 260, 'speed': 3}, {'layer': '500mb', 'direction': 265, 'speed': 4}, {'layer': '450mb', 'direction': 265, 'speed': 5}, {'layer': '400mb', 'direction': 265, 'speed': 5}, {'layer': '350mb', 'direction': 270, 'speed': 5}, {'layer': '300mb', 'direction': 260, 'speed': 5}, {'layer': '250mb', 'direction': 240, 'speed': 5}, {'layer': '200mb', 'direction': 255, 'speed': 5}]",23,2,10,1017,none,1,0,0,3,south africa
152,75,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 5}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 10}, {'layer': '600mb', 'rh': 9}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 12}, {'layer': '200mb', 'rh': 13}]","[{'layer': '950mb', 'direction': 20, 'speed': 3}, {'layer': '900mb', 'direction': 30, 'speed': 3}, {'layer': '850mb', 'direction': 10, 'speed': 3}, {'layer': '800mb', 'direction': 320, 'speed': 2}, {'layer': '750mb', 'direction': 255, 'speed': 2}, {'layer': '700mb', 'direction': 250, 'speed': 2}, {'layer': '650mb', 'direction': 265, 'speed': 3}, {'layer': '600mb', 'direction': 270, 'speed': 3}, {'layer': '550mb', 'direction': 265, 'speed': 3}, {'layer': '500mb', 'direction': 275, 'speed': 4}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 265, 'speed': 5}, {'layer': '350mb', 'direction': 275, 'speed': 5}, {'layer': '300mb', 'direction': 275, 'speed': 5}, {'layer': '250mb', 'direction': 260, 'speed': 5}, {'layer': '200mb', 'direction': 255, 'speed': 6}]",23,2,10,1018,none,1,0,10,3,south africa
153,78,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 5}, {'layer': '750mb', 'rh': 6}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': 0}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 7}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 0, 'speed': 3}, {'layer': '900mb', 'direction': 15, 'speed': 3}, {'layer': '850mb', 'direction': 5, 'speed': 2}, {'layer': '800mb', 'direction': 325, 'speed': 2}, {'layer': '750mb', 'direction': 265, 'speed': 2}, {'layer': '700mb', 'direction': 250, 'speed': 2}, {'layer': '650mb', 'direction': 265, 'speed': 3}, {'layer': '600mb', 'direction': 285, 'speed': 3}, {'layer': '550mb', 'direction': 285, 'speed': 3}, {'layer': '500mb', 'direction': 270, 'speed': 5}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 270, 'speed': 5}, {'layer': '350mb', 'direction': 275, 'speed': 5}, {'layer': '300mb', 'direction': 275, 'speed': 5}, {'layer': '250mb', 'direction': 265, 'speed': 5}, {'layer': '200mb', 'direction': 265, 'speed': 5}]",23,2,10,1020,none,1,0,0,3,south africa
154,81,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 5}, {'layer': '750mb', 'rh': 6}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': 1}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 3}, {'layer': '300mb', 'rh': 6}, {'layer': '250mb', 'rh': 11}, {'layer': '200mb', 'rh': 15}]","[{'layer': '950mb', 'direction': 5, 'speed': 3}, {'layer': '900mb', 'direction': 10, 'speed': 3}, {'layer': '850mb', 'direction': 350, 'speed': 2}, {'layer': '800mb', 'direction': 310, 'speed': 2}, {'layer': '750mb', 'direction': 270, 'speed': 2}, {'layer': '700mb', 'direction': 250, 'speed': 2}, {'layer': '650mb', 'direction': 255, 'speed': 3}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 280, 'speed': 4}, {'layer': '500mb', 'direction': 270, 'speed': 5}, {'layer': '450mb', 'direction': 275, 'speed': 5}, {'layer': '400mb', 'direction': 270, 'speed': 5}, {'layer': '350mb', 'direction': 270, 'speed': 5}, {'layer': '300mb', 'direction': 260, 'speed': 5}, {'layer': '250mb', 'direction': 270, 'speed': 5}, {'layer': '200mb', 'direction': 265, 'speed': 6}]",24,2,10,1018,none,1,0,0,3,south africa
155,84,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 5}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 10}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 12}, {'layer': '250mb', 'rh': 8}, {'layer': '200mb', 'rh': 14}]","[{'layer': '950mb', 'direction': 345, 'speed': 2}, {'layer': '900mb', 'direction': 355, 'speed': 2}, {'layer': '850mb', 'direction': 340, 'speed': 2}, {'layer': '800mb', 'direction': 275, 'speed': 2}, {'layer': '750mb', 'direction': 255, 'speed': 2}, {'layer': '700mb', 'direction': 255, 'speed': 2}, {'layer': '650mb', 'direction': 255, 'speed': 3}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 275, 'speed': 4}, {'layer': '500mb', 'direction': 270, 'speed': 5}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 270, 'speed': 5}, {'layer': '350mb', 'direction': 255, 'speed': 5}, {'layer': '300mb', 'direction': 270, 'speed': 5}, {'layer': '250mb', 'direction': 270, 'speed': 6}, {'layer': '200mb', 'direction': 265, 'speed': 6}]",24,2,10,1018,none,1,0,335,2,south africa
156,87,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 5}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 11}, {'layer': '650mb', 'rh': 12}, {'layer': '600mb', 'rh': 9}, {'layer': '550mb', 'rh': 4}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': 11}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 13}, {'layer': '300mb', 'rh': 14}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 5, 'speed': 2}, {'layer': '900mb', 'direction': 10, 'speed': 2}, {'layer': '850mb', 'direction': 295, 'speed': 2}, {'layer': '800mb', 'direction': 200, 'speed': 2}, {'layer': '750mb', 'direction': 205, 'speed': 2}, {'layer': '700mb', 'direction': 225, 'speed': 2}, {'layer': '650mb', 'direction': 245, 'speed': 3}, {'layer': '600mb', 'direction': 250, 'speed': 3}, {'layer': '550mb', 'direction': 250, 'speed': 4}, {'layer': '500mb', 'direction': 265, 'speed': 5}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 255, 'speed': 6}, {'layer': '350mb', 'direction': 260, 'speed': 5}, {'layer': '300mb', 'direction': 255, 'speed': 6}, {'layer': '250mb', 'direction': 270, 'speed': 6}, {'layer': '200mb', 'direction': 265, 'speed': 6}]",24,2,10,1020,none,1,0,5,2,south africa
157,90,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 4}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 14}, {'layer': '600mb', 'rh': 12}, {'layer': '550mb', 'rh': 14}, {'layer': '500mb', 'rh': 14}, {'layer': '450mb', 'rh': 14}, {'layer': '400mb', 'rh': 13}, {'layer': '350mb', 'rh': 11}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 12}, {'layer': '200mb', 'rh': 7}]","[{'layer': '950mb', 'direction': 10, 'speed': 3}, {'layer': '900mb', 'direction': 10, 'speed': 2}, {'layer': '850mb', 'direction': 60, 'speed': 2}, {'layer': '800mb', 'direction': 145, 'speed': 2}, {'layer': '750mb', 'direction': 180, 'speed': 2}, {'layer': '700mb', 'direction': 200, 'speed': 3}, {'layer': '650mb', 'direction': 230, 'speed': 3}, {'layer': '600mb', 'direction': 235, 'speed': 3}, {'layer': '550mb', 'direction': 225, 'speed': 4}, {'layer': '500mb', 'direction': 215, 'speed': 3}, {'layer': '450mb', 'direction': 240, 'speed': 5}, {'layer': '400mb', 'direction': 240, 'speed': 5}, {'layer': '350mb', 'direction': 250, 'speed': 5}, {'layer': '300mb', 'direction': 260, 'speed': 6}, {'layer': '250mb', 'direction': 260, 'speed': 6}, {'layer': '200mb', 'direction': 265, 'speed': 7}]",24,2,11,1020,none,1,0,25,3,south africa
158,93,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 14}, {'layer': '600mb', 'rh': 14}, {'layer': '550mb', 'rh': 8}, {'layer': '500mb', 'rh': 8}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 12}]","[{'layer': '950mb', 'direction': 25, 'speed': 3}, {'layer': '900mb', 'direction': 15, 'speed': 3}, {'layer': '850mb', 'direction': 30, 'speed': 2}, {'layer': '800mb', 'direction': 120, 'speed': 2}, {'layer': '750mb', 'direction': 175, 'speed': 2}, {'layer': '700mb', 'direction': 210, 'speed': 3}, {'layer': '650mb', 'direction': 220, 'speed': 3}, {'layer': '600mb', 'direction': 225, 'speed': 3}, {'layer': '550mb', 'direction': 165, 'speed': 3}, {'layer': '500mb', 'direction': 185, 'speed': 4}, {'layer': '450mb', 'direction': 205, 'speed': 5}, {'layer': '400mb', 'direction': 220, 'speed': 5}, {'layer': '350mb', 'direction': 225, 'speed': 6}, {'layer': '300mb', 'direction': 240, 'speed': 6}, {'layer': '250mb', 'direction': 255, 'speed': 6}, {'layer': '200mb', 'direction': 260, 'speed': 6}]",24,2,11,1018,none,1,0,5,3,south africa
159,96,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 13}, {'layer': '600mb', 'rh': 8}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 345, 'speed': 3}, {'layer': '900mb', 'direction': 5, 'speed': 2}, {'layer': '850mb', 'direction': 10, 'speed': 2}, {'layer': '800mb', 'direction': 90, 'speed': 2}, {'layer': '750mb', 'direction': 130, 'speed': 2}, {'layer': '700mb', 'direction': 210, 'speed': 3}, {'layer': '650mb', 'direction': 205, 'speed': 3}, {'layer': '600mb', 'direction': 160, 'speed': 3}, {'layer': '550mb', 'direction': 180, 'speed': 3}, {'layer': '500mb', 'direction': 185, 'speed': 4}, {'layer': '450mb', 'direction': 190, 'speed': 5}, {'layer': '400mb', 'direction': 200, 'speed': 5}, {'layer': '350mb', 'direction': 205, 'speed': 5}, {'layer': '300mb', 'direction': 215, 'speed': 5}, {'layer': '250mb', 'direction': 235, 'speed': 6}, {'layer': '200mb', 'direction': 235, 'speed': 7}]",23,2,11,1017,none,1,0,10,3,south africa
160,99,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': 7}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 5}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': 8}]","[{'layer': '950mb', 'direction': 30, 'speed': 3}, {'layer': '900mb', 'direction': 35, 'speed': 2}, {'layer': '850mb', 'direction': 45, 'speed': 2}, {'layer': '800mb', 'direction': 115, 'speed': 2}, {'layer': '750mb', 'direction': 155, 'speed': 2}, {'layer': '700mb', 'direction': 200, 'speed': 2}, {'layer': '650mb', 'direction': 180, 'speed': 2}, {'layer': '600mb', 'direction': 155, 'speed': 3}, {'layer': '550mb', 'direction': 170, 'speed': 3}, {'layer': '500mb', 'direction': 195, 'speed': 4}, {'layer': '450mb', 'direction': 165, 'speed': 5}, {'layer': '400mb', 'direction': 190, 'speed': 5}, {'layer': '350mb', 'direction': 185, 'speed': 5}, {'layer': '300mb', 'direction': 190, 'speed': 5}, {'layer': '250mb', 'direction': 190, 'speed': 5}, {'layer': '200mb', 'direction': 235, 'speed': 6}]",24,2,11,1020,rain,1,0,30,3,south africa
161,102,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 8}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 6}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 7}]","[{'layer': '950mb', 'direction': 15, 'speed': 2}, {'layer': '900mb', 'direction': 40, 'speed': 2}, {'layer': '850mb', 'direction': 50, 'speed': 2}, {'layer': '800mb', 'direction': 135, 'speed': 2}, {'layer': '750mb', 'direction': 160, 'speed': 2}, {'layer': '700mb', 'direction': 190, 'speed': 2}, {'layer': '650mb', 'direction': 150, 'speed': 2}, {'layer': '600mb', 'direction': 150, 'speed': 3}, {'layer': '550mb', 'direction': 180, 'speed': 3}, {'layer': '500mb', 'direction': 195, 'speed': 3}, {'layer': '450mb', 'direction': 140, 'speed': 4}, {'layer': '400mb', 'direction': 175, 'speed': 4}, {'layer': '350mb', 'direction': 200, 'speed': 4}, {'layer': '300mb', 'direction': 170, 'speed': 3}, {'layer': '250mb', 'direction': 195, 'speed': 5}, {'layer': '200mb', 'direction': 215, 'speed': 6}]",24,2,10,1021,rain,1,0,15,3,south africa
162,105,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 5}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 20, 'speed': 2}, {'layer': '900mb', 'direction': 45, 'speed': 2}, {'layer': '850mb', 'direction': 70, 'speed': 2}, {'layer': '800mb', 'direction': 135, 'speed': 2}, {'layer': '750mb', 'direction': 185, 'speed': 2}, {'layer': '700mb', 'direction': 215, 'speed': 2}, {'layer': '650mb', 'direction': 160, 'speed': 2}, {'layer': '600mb', 'direction': 135, 'speed': 2}, {'layer': '550mb', 'direction': 170, 'speed': 3}, {'layer': '500mb', 'direction': 205, 'speed': 3}, {'layer': '450mb', 'direction': 140, 'speed': 3}, {'layer': '400mb', 'direction': 200, 'speed': 3}, {'layer': '350mb', 'direction': 195, 'speed': 4}, {'layer': '300mb', 'direction': 200, 'speed': 3}, {'layer': '250mb', 'direction': 190, 'speed': 5}, {'layer': '200mb', 'direction': 205, 'speed': 6}]",24,2,10,1021,none,1,0,25,2,south africa
163,108,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 10}, {'layer': '600mb', 'rh': 4}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': 8}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 20, 'speed': 2}, {'layer': '900mb', 'direction': 40, 'speed': 2}, {'layer': '850mb', 'direction': 85, 'speed': 2}, {'layer': '800mb', 'direction': 140, 'speed': 2}, {'layer': '750mb', 'direction': 165, 'speed': 2}, {'layer': '700mb', 'direction': 185, 'speed': 2}, {'layer': '650mb', 'direction': 170, 'speed': 2}, {'layer': '600mb', 'direction': 165, 'speed': 2}, {'layer': '550mb', 'direction': 175, 'speed': 3}, {'layer': '500mb', 'direction': 205, 'speed': 3}, {'layer': '450mb', 'direction': 200, 'speed': 2}, {'layer': '400mb', 'direction': 195, 'speed': 3}, {'layer': '350mb', 'direction': 210, 'speed': 3}, {'layer': '300mb', 'direction': 200, 'speed': 3}, {'layer': '250mb', 'direction': 205, 'speed': 5}, {'layer': '200mb', 'direction': 195, 'speed': 5}]",24,2,10,1020,none,1,0,20,2,south africa
164,111,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 11}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': 8}, {'layer': '200mb', 'rh': 9}]","[{'layer': '950mb', 'direction': 40, 'speed': 2}, {'layer': '900mb', 'direction': 65, 'speed': 2}, {'layer': '850mb', 'direction': 90, 'speed': 2}, {'layer': '800mb', 'direction': 120, 'speed': 2}, {'layer': '750mb', 'direction': 150, 'speed': 2}, {'layer': '700mb', 'direction': 160, 'speed': 2}, {'layer': '650mb', 'direction': 165, 'speed': 2}, {'layer': '600mb', 'direction': 195, 'speed': 2}, {'layer': '550mb', 'direction': 170, 'speed': 3}, {'layer': '500mb', 'direction': 220, 'speed': 3}, {'layer': '450mb', 'direction': 250, 'speed': 3}, {'layer': '400mb', 'direction': 210, 'speed': 3}, {'layer': '350mb', 'direction': 200, 'speed': 3}, {'layer': '300mb', 'direction': 235, 'speed': 3}, {'layer': '250mb', 'direction': 185, 'speed': 4}, {'layer': '200mb', 'direction': 170, 'speed': 5}]",24,2,10,1021,none,1,0,40,2,south africa
165,114,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 12}, {'layer': '700mb', 'rh': 11}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 9}]","[{'layer': '950mb', 'direction': 45, 'speed': 2}, {'layer': '900mb', 'direction': 65, 'speed': 2}, {'layer': '850mb', 'direction': 85, 'speed': 2}, {'layer': '800mb', 'direction': 110, 'speed': 2}, {'layer': '750mb', 'direction': 130, 'speed': 2}, {'layer': '700mb', 'direction': 125, 'speed': 2}, {'layer': '650mb', 'direction': 130, 'speed': 2}, {'layer': '600mb', 'direction': 205, 'speed': 2}, {'layer': '550mb', 'direction': 200, 'speed': 2}, {'layer': '500mb', 'direction': 220, 'speed': 3}, {'layer': '450mb', 'direction': 240, 'speed': 3}, {'layer': '400mb', 'direction': 215, 'speed': 3}, {'layer': '350mb', 'direction': 215, 'speed': 3}, {'layer': '300mb', 'direction': 215, 'speed': 3}, {'layer': '250mb', 'direction': 200, 'speed': 3}, {'layer': '200mb', 'direction': 160, 'speed': 5}]",24,2,11,1022,none,1,0,50,2,south africa
166,117,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 5}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 9}, {'layer': '650mb', 'rh': 8}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -4}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': 5}]","[{'layer': '950mb', 'direction': 15, 'speed': 3}, {'layer': '900mb', 'direction': 25, 'speed': 3}, {'layer': '850mb', 'direction': 45, 'speed': 2}, {'layer': '800mb', 'direction': 90, 'speed': 2}, {'layer': '750mb', 'direction': 120, 'speed': 2}, {'layer': '700mb', 'direction': 135, 'speed': 2}, {'layer': '650mb', 'direction': 160, 'speed': 2}, {'layer': '600mb', 'direction': 185, 'speed': 3}, {'layer': '550mb', 'direction': 205, 'speed': 2}, {'layer': '500mb', 'direction': 260, 'speed': 2}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 230, 'speed': 3}, {'layer': '350mb', 'direction': 225, 'speed': 3}, {'layer': '300mb', 'direction': 200, 'speed': 4}, {'layer': '250mb', 'direction': 200, 'speed': 4}, {'layer': '200mb', 'direction': 180, 'speed': 5}]",24,2,11,1021,none,1,0,15,3,south africa
